name,section,query,name,name_desc,desc,lib,return_vals,env,files,exit_status,diagnostics,errors,md5_hash,machine,total_score
boot,8,Boot,0.650481,0.000000,0.000236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000108,0.000000,0.000000,0.000000,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000068,0.000000,0.000000,0.000000,0.000144,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000106,0.000000,0.000000,0.000000,0.000105,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000112,0.000000,0.000000,0.000000,0.000097,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000146,0.000000,0.000000,0.000000,0.000049,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000118,0.000000,0.000000,0.000000,0.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000100,0.000000,0.000000,0.000000,0.000085,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000115,0.000000,0.000000,0.000000,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000021,0.000000,0.000000,0.000000,0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
boot,8,Boot,0.650481,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650902
cut,1,cut,6.778719,0.000000,0.000209,0.000000,0.000000,0.000000,0.000000,0.005196,0.000000,0.000000,0.000000,0.000000,6.784123
gcc,1,strcpy,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001273
usbdevs,8,list connected devices,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122902
nslookup,8,ls,0.000000,0.000000,0.000091,0.000000,0.000000,0.000000,0.000000,0.000000,0.107149,0.000000,0.000000,0.000000,13.065621
nslookup,8,nslookup,13.268684,0.000000,0.004095,0.000000,0.000000,0.000000,0.004238,0.000000,0.109071,0.000000,0.000000,0.000000,13.386088
accept,2,create socket,0.000000,0.000000,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.405924
apropos,1,apropos,18.600456,0.000000,0.004986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
apropos,1,apropos,18.600456,0.000000,0.004986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
makemandb,8,apropos,0.000000,2.275588,0.003417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
stat,1,ls,0.000000,0.000000,0.000180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.065621
crontab,1,crontab,7.483319,1.799786,0.003500,0.000000,0.000000,0.000000,0.001042,0.000000,0.000000,0.000000,0.000000,0.000000,9.287646
pfctl,8,pfctl,7.077216,0.000000,0.000521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.077737
wm,4,wm,6.999649,0.000000,0.001691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.001340
drm,4,mkdir,0.000000,0.000000,0.000240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.919106
netstat,1,netstat,6.751091,0.000000,0.000153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.751243
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
open,2,open,14.044846,0.085278,0.000072,0.000000,0.000025,0.000000,0.000000,0.000000,0.000000,0.000090,0.000000,0.000000,14.130310
hypot,3,nan,0.000000,0.000000,0.003823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.160557
ssh_config,5,nc,0.000000,0.000000,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000229
bozohttpd,8,bozohttpd,7.449086,0.000000,0.002245,0.000000,0.000000,0.000000,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,7.451864
kqueue,2,kevent,0.000000,0.000000,0.000247,0.000000,0.000009,0.000000,0.000000,0.000000,0.000000,0.000378,0.000000,0.000000,0.000634
dwarf_add_line_entry,3,dir,0.000000,0.000000,0.000120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.130443
apropos,1,man,0.000000,0.518746,0.000145,0.000000,0.000000,0.000000,0.000570,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
daily,5,man,0.000000,0.000000,0.000087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
apropos,1,man,0.000000,0.518746,0.000145,0.000000,0.000000,0.000000,0.000570,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
tcpdump,8,tcpdump,6.804203,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.804357
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
stat,1,stat,10.808912,0.000000,0.000447,0.000000,0.000000,0.000000,0.000000,0.013688,0.000000,0.000000,0.000000,0.000000,10.823047
stat,2,stat,10.808912,0.000000,0.000324,0.000000,0.003423,0.000000,0.000000,0.000000,0.000000,0.000459,0.000000,0.000000,10.823047
find,1,find,14.760698,0.000000,0.000115,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,0.000000,0.000000,0.000000,14.760974
usbhid,3,usb,0.000000,0.079010,0.000131,0.168964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.486511
wc,1,wc,7.065952,0.000000,0.001166,0.000000,0.000000,0.000000,0.000000,0.005416,0.000000,0.000000,0.000000,0.000000,7.072534
make,1,make,14.734169,0.000000,0.000066,0.000000,0.000000,0.012571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.746805
gcc,1,gcc,6.796700,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.796721
pppd,8,bsd,0.000000,0.000000,0.000009,0.000000,0.000000,0.000000,0.000137,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
useradd,8,useradd,7.025091,0.000000,0.000769,0.000000,0.000000,0.000000,0.000000,0.005384,0.000000,0.000000,0.000000,0.000000,7.031245
man,1,man,7.125411,0.461671,0.001114,0.000000,0.000000,0.015829,0.002766,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
intro,1,bsd,0.000000,0.000000,0.000148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
intro,1,bsd,0.000000,0.000000,0.000148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
host,1,Dns setting,0.000000,0.405698,0.000024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.535372
dig,1,Dns setting,0.000000,0.405698,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.535372
resolvconf,8,Dns setting,0.000000,0.175221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.535372
mv,1,mv,6.964170,0.000000,0.002444,0.000000,0.000000,0.000000,0.000000,0.000411,0.000000,0.000000,0.000000,0.000000,6.967024
ps,1,ps,10.217565,0.000000,0.000094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.914441
w,1,ps,0.000000,0.000000,0.000152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.914441
ps,1,ps,10.217565,0.000000,0.000094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.914441
df,1,df,6.801332,0.000000,0.000147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.801478
scp,1,scp,7.025091,0.000000,0.003602,0.000000,0.000000,0.000000,0.000000,0.005384,0.000000,0.000000,0.000000,0.000000,7.034078
grep,1,egrep,0.000000,0.000000,0.000068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000652
rnd,4,/dev/random,0.000000,0.463888,0.000398,0.000000,0.000000,0.000000,0.003660,0.000000,0.000000,0.000000,0.000000,0.000000,0.467946
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
insque,3,Queue(3),0.000000,0.132487,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266594
qmgr,8,queue(3),0.000000,0.264264,0.000142,0.000000,0.000000,0.000000,0.000865,0.000000,0.000000,0.000000,0.000000,0.000000,0.266594
postqueue,1,queue(3),0.000000,0.264264,0.000138,0.000000,0.000000,0.000000,0.002192,0.000000,0.000000,0.000000,0.000000,0.000000,0.266594
mq_send,3,queue.h,0.000000,0.109951,0.000225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000709,0.000000,0.000000,0.177836
spawn,8,queue.h,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177836
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
dkscan_bsdlabel,8,bsd,0.000000,1.190094,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.190381
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
fork,2,fork,17.564847,0.000000,0.000278,0.000000,0.000064,0.000000,0.000000,0.000000,0.000000,0.001577,0.000000,0.000000,17.566766
pr,1,print,0.000000,0.113077,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003666,0.000000,0.000000,0.116748
tcp,4,tcp,11.748958,0.000000,0.000103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.749061
tcpdump,8,tcpdump,6.804203,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.804357
randomid,3,arc4random,0.000000,0.000000,0.000459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.116023
man,7,man,7.125411,0.000000,0.000111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
fsync,2,fsync,6.992808,0.000000,0.000826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001624,0.000000,0.000000,6.995258
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
man,1,search man pages,0.000000,0.000000,0.000080,0.000000,0.000000,0.004184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404082
wc,1,count of lines,0.000000,0.379998,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380028
wc,1,count of lines,0.000000,0.379998,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380028
minidlna.conf,\&5,list files,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122902
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
cat,1,cat,12.547662,0.000000,0.000645,0.000000,0.000000,0.000000,0.000000,0.000740,0.000000,0.000000,0.000000,0.000000,12.549046
echo,1,echo,12.369075,0.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000365,0.000000,0.000000,0.000000,0.000000,12.369840
echo,1,echo,12.369075,0.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000365,0.000000,0.000000,0.000000,0.000000,12.369840
fsck,8,fsck,11.816557,0.000000,0.000971,0.000000,0.000000,0.000000,0.000000,0.000081,0.000000,0.000000,0.000000,0.000000,11.817609
sockaddr_snprintf,3,sockaddr,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000117
cp,1,cp,6.737355,0.000000,0.000438,0.000000,0.000000,0.000000,0.000000,0.005164,0.000000,0.000000,0.000000,0.000000,6.742957
crash,8,unix,0.000000,1.110592,0.000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.434880
crash,8,unix,0.000000,1.110592,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.434880
dd,1,dd,12.540952,0.000000,0.000250,0.000000,0.000000,0.000000,0.000000,0.000740,0.000000,0.000000,0.000000,0.000000,12.541941
crash,8,unix,0.000000,1.110592,0.000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.434880
crash,8,unix,0.000000,1.110592,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.434880
vfork,2,fork,0.000000,0.000000,0.000743,0.000000,0.000673,0.000000,0.000000,0.000000,0.000000,0.019230,0.000000,0.000000,17.566766
clone,2,fork,0.000000,0.000000,0.000264,0.000000,0.000673,0.000000,0.000000,0.000000,0.000000,0.019230,0.000000,0.000000,17.566766
apropos,1,apropos,18.600456,0.000000,0.004986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
curses,3,curses,10.689723,0.000000,0.000000,0.002627,0.000000,0.014628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.706977
man,1,man,7.125411,0.461671,0.001114,0.000000,0.000000,0.015829,0.002766,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
open,2,open,14.044846,0.085278,0.000072,0.000000,0.000025,0.000000,0.000000,0.000000,0.000000,0.000090,0.000000,0.000000,14.130310
df,1,df,6.801332,0.000000,0.000147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.801478
attribute,3,clang,0.000000,0.000000,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000534
cp,1,cp,6.737355,0.000000,0.000438,0.000000,0.000000,0.000000,0.000000,0.005164,0.000000,0.000000,0.000000,0.000000,6.742957
bsearch,3,Search man page,0.000000,0.203344,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404082
apropos,1,Search man page,0.000000,0.152768,0.000105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404082
whois,1,Whois,7.209818,0.000000,0.003149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.212968
which,1,which,13.845414,0.000000,0.000045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.845459
file,1,list files,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000037,0.000000,0.000000,0.000000,0.000000,0.000000,0.122902
tcpdump,8,samba,0.000000,0.000000,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000288
userdel,8,samba,0.000000,0.000000,0.000156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000288
roff,7,vim,0.000000,0.000000,0.000255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000255
apropos,1,apropos,18.600456,0.000000,0.004986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
tar,1,tar,7.314992,0.000000,0.000289,0.000000,0.000000,0.000000,0.000000,0.000000,0.099346,0.000000,0.000000,0.000000,7.414627
postconf,5,Bash,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000134
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
roff,7,vim,0.000000,0.000000,0.000255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000255
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
user,8,user,9.097772,0.036963,0.000022,0.000000,0.000000,0.000000,0.000080,0.000886,0.000000,0.000000,0.000000,0.000000,9.184016
useradd,8,user,0.000000,0.043117,0.000047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.184016
w,1,dos,0.000000,0.160598,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.708092
mkdir,1,directory,0.000000,0.198749,0.000044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198911
sort,1,sort numeric,17.282356,0.653773,0.000483,0.000000,0.000000,0.088175,0.004140,0.000265,0.000000,0.000000,0.000000,0.000000,18.029194
cat,1,cat,12.547662,0.000000,0.000645,0.000000,0.000000,0.000000,0.000000,0.000740,0.000000,0.000000,0.000000,0.000000,12.549046
arp,9,arp,7.398558,3.063465,0.000909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.462932
arp,4,arp,7.398558,0.000000,0.000899,0.000000,0.000000,0.000000,0.000000,0.000000,0.507275,0.000000,0.000000,0.000000,10.462932
arp,8,arp,7.398558,0.000000,0.001283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.462932
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
cat,1,cat,12.547662,0.000000,0.000645,0.000000,0.000000,0.000000,0.000000,0.000740,0.000000,0.000000,0.000000,0.000000,12.549046
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
sed,1,sed,7.425980,0.000000,0.000623,0.000000,0.000000,0.059761,0.000000,0.005692,0.000000,0.000000,0.000000,0.000000,7.492056
find,1,find,14.760698,0.000000,0.000115,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,0.000000,0.000000,0.000000,14.760974
file,1, list files by date,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000037,0.000000,0.000000,0.000000,0.000000,0.000000,0.122902
ls,1, list files by date,0.000000,0.082083,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122902
cat,1,cat,12.547662,0.000000,0.000645,0.000000,0.000000,0.000000,0.000000,0.000740,0.000000,0.000000,0.000000,0.000000,12.549046
syslog,3,Syslog,7.653854,0.000000,0.000234,0.000000,0.000451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.813337
motd,5,motd,6.952802,0.000000,0.001902,0.000000,0.000000,0.000000,0.003807,0.000000,0.000000,0.000000,0.000000,0.000000,6.958511
find,1,find,14.760698,0.000000,0.000115,0.000000,0.000000,0.000000,0.000000,0.000162,0.000000,0.000000,0.000000,0.000000,14.760974
fopen,3,fopen(3),21.076316,0.000000,0.003109,0.000000,0.000621,0.000000,0.000000,0.000000,0.000000,0.007186,0.000000,0.000000,21.087233
chmod,2,chmod,3.837805,0.000000,0.000435,0.000000,0.001215,0.000000,0.000000,0.000000,0.000000,0.000692,0.000000,0.000000,3.840147
cuda,4,cuda,12.931693,1.582069,0.042552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.556314
cuda,4,cuda,12.931693,1.582069,0.042552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.556314
file,1,list files,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000037,0.000000,0.000000,0.000000,0.000000,0.000000,0.122902
strftime,3,date,0.000000,0.567592,0.000082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.082011
inttypes,3,uint32_t,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000059
iwi,4,iwi,13.003480,0.000000,0.023825,0.000000,0.000000,0.000000,0.000000,0.000000,1.371927,0.000000,0.000000,0.000000,14.399231
iwn,4,iwn,13.106984,0.000000,0.005893,0.000000,0.000000,0.000000,0.000000,0.000000,0.104929,0.000000,0.000000,0.000000,13.217805
ftp,1,nmap,0.000000,0.000000,0.000099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000099
expand,1,expand,16.142301,0.581932,0.000457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.724691
mq,3,mq,6.944614,0.000000,0.000767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.945381
wizd,8,man,0.000000,0.591923,0.000947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
c89,1,cc,0.000000,0.000000,0.000475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079079
c,7,cc,0.000000,0.000000,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079079
gcc,1,cc,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079079
pmap,1,pmap,3.913229,0.000000,0.000294,0.000000,0.000000,0.000000,0.000000,0.004955,0.000000,0.000000,0.000000,0.000000,3.918479
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
fork,2,fork,17.564847,0.000000,0.000278,0.000000,0.000064,0.000000,0.000000,0.000000,0.000000,0.001577,0.000000,0.000000,17.566766
pathbuf,9,path_max,0.000000,0.000000,0.000369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000661
pathchk,1,name_max,0.000000,0.000000,0.001135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001135
pathconf,2,name_max,0.000000,0.000000,0.000569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.001135
vnode,9,vnode,12.011052,0.000000,0.000428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
namei,9,vnode,0.000000,0.000000,0.000141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
uvm,9,vnode,0.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
vnodeops,9,vnode,0.000000,1.469437,0.000202,0.000000,0.000000,0.000000,0.005115,0.000000,0.000000,0.001674,0.000000,0.000000,12.011480
vnode,9,vnode,12.011052,0.000000,0.000428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
